sector,year,sex,name,n,prop
Other,2001,F,אנסטסיה,29,0.02769819
Other,2001,F,ולריה,27,0.02578797
Other,2001,F,אלכסנדרה,26,0.02483286
Other,2001,F,סופיה,26,0.02483286
Other,2001,F,מאיה,25,0.02387775
Other,2001,F,עדן,25,0.02387775
Other,2001,F,אילנה,23,0.02196753
Other,2001,F,דנה,22,0.02101242
Other,2001,F,יוליה,22,0.02101242
Other,2001,F,יאנה,20,0.0191022
Other,2001,F,קרן,19,0.01814709
Other,2001,F,אווה,18,0.01719198
Other,2001,F,ויקטוריה,18,0.01719198
Other,2001,F,אביטל,17,0.01623687
Other,2001,F,אליס,17,0.01623687
Other,2001,F,דניאל,17,0.01623687
Other,2001,F,יסמין,16,0.01528176
Other,2001,F,מריה,15,0.01432665
Other,2001,F,קטרין,15,0.01432665
Other,2001,F,נטלי,14,0.01337154
Other,2001,F,קרינה,14,0.01337154
Other,2001,F,אמילי,13,0.01241643
Other,2001,F,מיכל,13,0.01241643
Other,2001,F,מרים,13,0.01241643
Other,2001,F,ורוניקה,11,0.01050621
Other,2001,F,נועה,11,0.01050621
Other,2001,F,אליסה,10,0.0095511
Other,2001,F,לאה,10,0.0095511
Other,2001,F,קריסטינה,10,0.0095511
Other,2001,F,דליה,9,0.00859599
Other,2001,F,יעל,9,0.00859599
Other,2001,F,יקטרינה,9,0.00859599
Other,2001,F,שלי,9,0.00859599
Other,2001,F,אורלי,8,0.00764088
Other,2001,F,ליאורה,8,0.00764088
Other,2001,F,אבלין,7,0.00668577
Other,2001,F,אסתר,7,0.00668577
Other,2001,F,מרגריטה,7,0.00668577
Other,2001,F,סופי,7,0.00668577
Other,2001,F,פולינה,7,0.00668577
Other,2001,F,אוולין,6,0.00573066
Other,2001,F,ג'סיקה,6,0.00573066
Other,2001,F,דריה,6,0.00573066
Other,2001,F,טל,6,0.00573066
Other,2001,F,טלי,6,0.00573066
Other,2001,F,ליזה,6,0.00573066
Other,2001,F,סברינה,6,0.00573066
Other,2001,F,ענת,6,0.00573066
Other,2001,F,קארין,6,0.00573066
Other,2001,F,אלה,5,0.00477555
Other,2001,F,אלין,5,0.00477555
Other,2001,F,גבריאלה,5,0.00477555
Other,2001,F,ילנה,5,0.00477555
Other,2001,F,כריסטינה,5,0.00477555
Other,2001,F,מאי,5,0.00477555
Other,2001,F,נינה,5,0.00477555
Other,2001,F,סטפני,5,0.00477555
Other,2001,F,סנדרה,5,0.00477555
Other,2001,F,רומי,5,0.00477555
Other,2001,F,רחל,5,0.00477555
Other,2001,F,שרה,5,0.00477555
Other,2001,F,שרון,5,0.00477555
Other,2001,M,דניאל,273,0.20510894
Other,2001,M,דוד,81,0.0608565
Other,2001,M,מיכאל,54,0.040571
Other,2001,M,מקסים,51,0.03831705
Other,2001,M,מרק,30,0.02253944
Other,2001,M,דניס,28,0.02103681
Other,2001,M,אלכסנדר,27,0.0202855
Other,2001,M,יונתן,26,0.01953418
Other,2001,M,ליאור,26,0.01953418
Other,2001,M,אריאל,25,0.01878287
Other,2001,M,ניקיטה,25,0.01878287
Other,2001,M,שון,25,0.01878287
Other,2001,M,לאון,21,0.01577761
Other,2001,M,אדם,19,0.01427498
Other,2001,M,אריק,19,0.01427498
Other,2001,M,רון,19,0.01427498
Other,2001,M,איליה,18,0.01352367
Other,2001,M,דן,17,0.01277235
Other,2001,M,טל,17,0.01277235
Other,2001,M,נתנאל,17,0.01277235
Other,2001,M,יאן,16,0.01202104
Other,2001,M,יוסף,15,0.01126972
Other,2001,M,אילן,14,0.01051841
Other,2001,M,יעקב,14,0.01051841
Other,2001,M,רוני,14,0.01051841
Other,2001,M,אלון,13,0.00976709
Other,2001,M,מקס,13,0.00976709
Other,2001,M,גבריאל,12,0.00901578
Other,2001,M,יובל,12,0.00901578
Other,2001,M,אלי,11,0.00826446
Other,2001,M,אלכס,11,0.00826446
Other,2001,M,גיא,11,0.00826446
Other,2001,M,שי,11,0.00826446
Other,2001,M,ארטיום,10,0.00751315
Other,2001,M,בנימין,10,0.00751315
Other,2001,M,דני,10,0.00751315
Other,2001,M,ניק,10,0.00751315
Other,2001,M,ניקולס,10,0.00751315
Other,2001,M,רומן,10,0.00751315
Other,2001,M,תום,10,0.00751315
Other,2001,M,תומר,10,0.00751315
Other,2001,M,אמיר,9,0.00676183
Other,2001,M,אנטוני,9,0.00676183
Other,2001,M,ארתור,9,0.00676183
Other,2001,M,בוריס,9,0.00676183
Other,2001,M,עידן,9,0.00676183
Other,2001,M,אברהם,8,0.00601052
Other,2001,M,איתי,8,0.00601052
Other,2001,M,איתן,8,0.00601052
Other,2001,M,אמיל,8,0.00601052
Other,2001,M,בן,8,0.00601052
Other,2001,M,ליאון,8,0.00601052
Other,2001,M,עדן,8,0.00601052
Other,2001,M,רפאל,8,0.00601052
Other,2001,M,אנטון,7,0.0052592
Other,2001,M,ולדיסלב,7,0.0052592
Other,2001,M,יניב,7,0.0052592
Other,2001,M,לב,7,0.0052592
Other,2001,M,ניר,7,0.0052592
Other,2001,M,רונן,7,0.0052592
Other,2001,M,אלן,6,0.00450789
Other,2001,M,אנדריי,6,0.00450789
Other,2001,M,יהונתן,6,0.00450789
Other,2001,M,יורי,6,0.00450789
Other,2001,M,מייקל,6,0.00450789
Other,2001,M,מישל,6,0.00450789
Other,2001,M,סטיבן,6,0.00450789
Other,2001,M,סרגיי,6,0.00450789
Other,2001,M,עמנואל,6,0.00450789
Other,2001,M,שמעון,6,0.00450789
Other,2001,M,אדוארד,5,0.00375657
Other,2001,M,אורן,5,0.00375657
Other,2001,M,אייל,5,0.00375657
Other,2001,M,אליהו,5,0.00375657
Other,2001,M,דמיטרי,5,0.00375657
Other,2001,M,ויקטור,5,0.00375657
Other,2001,M,טוני,5,0.00375657
Other,2001,M,יצחק,5,0.00375657
Other,2001,M,לירון,5,0.00375657
Other,2001,M,נועם,5,0.00375657
Other,2001,M,נתן,5,0.00375657
Other,2002,F,ניקול,138,0.11147011
Other,2002,F,מישל,50,0.04038772
Other,2002,F,דיאנה,42,0.03392569
Other,2002,F,אלינה,38,0.03069467
Other,2002,F,אנסטסיה,33,0.0266559
Other,2002,F,ויקטוריה,31,0.02504039
Other,2002,F,אנה,28,0.02261712
Other,2002,F,דניאלה,28,0.02261712
Other,2002,F,אליס,27,0.02180937
Other,2002,F,דנה,27,0.02180937
Other,2002,F,נטלי,26,0.02100162
Other,2002,F,מריה,25,0.02019386
Other,2002,F,אליזבט,24,0.01938611
Other,2002,F,סופיה,24,0.01938611
Other,2002,F,מאיה,22,0.0177706
Other,2002,F,עדן,22,0.0177706
Other,2002,F,אילנה,20,0.01615509
Other,2002,F,אלכסנדרה,20,0.01615509
Other,2002,F,יאנה,20,0.01615509
Other,2002,F,נועה,20,0.01615509
Other,2002,F,אביטל,19,0.01534733
Other,2002,F,דניאל,19,0.01534733
Other,2002,F,מרים,19,0.01534733
Other,2002,F,שלי,19,0.01534733
Other,2002,F,דריה,17,0.01373183
Other,2002,F,יוליה,17,0.01373183
Other,2002,F,אמילי,16,0.01292407
Other,2002,F,מיכל,16,0.01292407
Other,2002,F,קטרין,16,0.01292407
Other,2002,F,ולריה,15,0.01211632
Other,2002,F,ורוניקה,14,0.01130856
Other,2002,F,יקטרינה,14,0.01130856
Other,2002,F,קארין,14,0.01130856
Other,2002,F,אליסה,13,0.01050081
Other,2002,F,שרה,13,0.01050081
Other,2002,F,אווה,12,0.00969305
Other,2002,F,יסמין,12,0.00969305
Other,2002,F,יעל,12,0.00969305
Other,2002,F,אסתר,11,0.0088853
Other,2002,F,ליזה,11,0.0088853
Other,2002,F,קרינה,11,0.0088853
Other,2002,F,איריס,10,0.00807754
Other,2002,F,טלי,10,0.00807754
Other,2002,F,ליאל,10,0.00807754
Other,2002,F,קרין,10,0.00807754
Other,2002,F,קריסטינה,10,0.00807754
Other,2002,F,אניטה,9,0.00726979
Other,2002,F,נעמי,9,0.00726979
Other,2002,F,עדי,9,0.00726979
Other,2002,F,ליטל,8,0.00646204
Other,2002,F,מרגריטה,8,0.00646204
Other,2002,F,אדל,7,0.00565428
Other,2002,F,אליזבטה,7,0.00565428
Other,2002,F,מילנה,7,0.00565428
Other,2002,F,קמילה,7,0.00565428
Other,2002,F,קרן,7,0.00565428
Other,2002,F,בת אל,6,0.00484653
Other,2002,F,ולרי,6,0.00484653
Other,2002,F,ליה,6,0.00484653
Other,2002,F,ליליה,6,0.00484653
Other,2002,F,ליקה,6,0.00484653
Other,2002,F,נטע,6,0.00484653
Other,2002,F,סוניה,6,0.00484653
Other,2002,F,סטפני,6,0.00484653
Other,2002,F,רחל,6,0.00484653
Other,2002,F,שני,6,0.00484653
Other,2002,F,אלונה,5,0.00403877
Other,2002,F,אליזה,5,0.00403877
Other,2002,F,אלינור,5,0.00403877
Other,2002,F,אליסיה,5,0.00403877
Other,2002,F,אריקה,5,0.00403877
Other,2002,F,ג'סיקה,5,0.00403877
Other,2002,F,גבריאלה,5,0.00403877
Other,2002,F,מאי,5,0.00403877
Other,2002,F,מרי,5,0.00403877
Other,2002,F,סיון,5,0.00403877
Other,2002,F,סנדרה,5,0.00403877
Other,2002,F,ענת,5,0.00403877
Other,2002,F,קתרין,5,0.00403877
Other,2002,F,רויטל,5,0.00403877
Other,2002,F,שרון,5,0.00403877
Other,2002,M,דניאל,252,0.18975904
Other,2002,M,מקסים,67,0.05045181
Other,2002,M,מיכאל,63,0.04743976
Other,2002,M,דוד,61,0.04593373
Other,2002,M,ניקיטה,35,0.02635542
Other,2002,M,אלכסנדר,33,0.0248494
Other,2002,M,אדם,26,0.01957831
Other,2002,M,דניס,26,0.01957831
Other,2002,M,טל,26,0.01957831
Other,2002,M,ליאור,26,0.01957831
Other,2002,M,לאון,25,0.0188253
Other,2002,M,מרק,24,0.01807229
Other,2002,M,שון,23,0.01731928
Other,2002,M,איליה,21,0.01581325
Other,2002,M,יאן,20,0.01506024
Other,2002,M,תומר,20,0.01506024
Other,2002,M,אלכס,19,0.01430723
Other,2002,M,יונתן,18,0.01355422
Other,2002,M,נתנאל,17,0.0128012
Other,2002,M,אריאל,16,0.01204819
Other,2002,M,ניק,16,0.01204819
Other,2002,M,אילן,15,0.01129518
Other,2002,M,אריק,15,0.01129518
Other,2002,M,אלון,14,0.01054217
Other,2002,M,יוסף,14,0.01054217
Other,2002,M,רון,14,0.01054217
Other,2002,M,אמיל,13,0.00978916
Other,2002,M,אמיר,13,0.00978916
Other,2002,M,דמיטרי,13,0.00978916
Other,2002,M,נתן,12,0.00903614
Other,2002,M,מקס,11,0.00828313
Other,2002,M,ארתור,10,0.00753012
Other,2002,M,יניב,10,0.00753012
Other,2002,M,רונן,10,0.00753012
Other,2002,M,אדוארד,9,0.00677711
Other,2002,M,גבריאל,9,0.00677711
Other,2002,M,יעקב,9,0.00677711
Other,2002,M,שי,9,0.00677711
Other,2002,M,אביאל,8,0.0060241
Other,2002,M,איתן,8,0.0060241
Other,2002,M,אליהו,8,0.0060241
Other,2002,M,ארטיום,8,0.0060241
Other,2002,M,בן,8,0.0060241
Other,2002,M,גיא,8,0.0060241
Other,2002,M,דן,8,0.0060241
Other,2002,M,ויקטור,8,0.0060241
Other,2002,M,יגאל,8,0.0060241
Other,2002,M,יהונתן,8,0.0060241
Other,2002,M,עמית,8,0.0060241
Other,2002,M,קיריל,8,0.0060241
Other,2002,M,רומן,8,0.0060241
Other,2002,M,אליה,7,0.00527108
Other,2002,M,דני,7,0.00527108
Other,2002,M,יובל,7,0.00527108
Other,2002,M,רוני,7,0.00527108
Other,2002,M,איתי,6,0.00451807
Other,2002,M,אנטון,6,0.00451807
Other,2002,M,אנטוני,6,0.00451807
Other,2002,M,דניאיל,6,0.00451807
Other,2002,M,דניל,6,0.00451807
Other,2002,M,ולדיסלב,6,0.00451807
Other,2002,M,טום,6,0.00451807
Other,2002,M,לב,6,0.00451807
Other,2002,M,ליאון,6,0.00451807
Other,2002,M,מייקל,6,0.00451807
Other,2002,M,ניקולס,6,0.00451807
Other,2002,M,סמואל,6,0.00451807
Other,2002,M,אולג,5,0.00376506
Other,2002,M,אלי,5,0.00376506
Other,2002,M,אלכסיי,5,0.00376506
Other,2002,M,ארטור,5,0.00376506
Other,2002,M,בנימין,5,0.00376506
Other,2002,M,גל,5,0.00376506
Other,2002,M,ואדים,5,0.00376506
Other,2002,M,ולדימיר,5,0.00376506
Other,2002,M,ולרי,5,0.00376506
Other,2002,M,טוני,5,0.00376506
Other,2002,M,מישל,5,0.00376506
Other,2002,M,ניר,5,0.00376506
Other,2002,M,סרגיי,5,0.00376506
Other,2002,M,עדן,5,0.00376506
Other,2002,M,עמנואל,5,0.00376506
Other,2002,M,רועי,5,0.00376506
Other,2002,M,רפאל,5,0.00376506
Other,2002,M,תום,5,0.00376506
Other,2003,F,ניקול,126,0.09752322
Other,2003,F,מישל,59,0.04566563
Other,2003,F,אנסטסיה,43,0.03328173
Other,2003,F,עדן,39,0.03018576
Other,2003,F,אלינה,36,0.02786378
Other,2003,F,דיאנה,34,0.02631579
Other,2003,F,מאיה,33,0.0255418
Other,2003,F,אמילי,30,0.02321981
Other,2003,F,אליזבט,29,0.02244582
Other,2003,F,אנה,29,0.02244582
Other,2003,F,ויקטוריה,28,0.02167183
Other,2003,F,מריה,26,0.02012384
Other,2003,F,דנה,25,0.01934985
Other,2003,F,ולריה,24,0.01857585
Other,2003,F,אווה,23,0.01780186
Other,2003,F,נטלי,23,0.01780186
Other,2003,F,אליסה,21,0.01625387
Other,2003,F,שלי,21,0.01625387
Other,2003,F,יאנה,20,0.01547988
Other,2003,F,דניאלה,19,0.01470588
Other,2003,F,דריה,19,0.01470588
Other,2003,F,סופיה,17,0.01315789
Other,2003,F,יסמין,16,0.0123839
Other,2003,F,מיכל,16,0.0123839
Other,2003,F,קרינה,16,0.0123839
Other,2003,F,קרן,16,0.0123839
Other,2003,F,אלכסנדרה,15,0.01160991
Other,2003,F,קטרין,15,0.01160991
Other,2003,F,אביטל,14,0.01083591
Other,2003,F,אילנה,14,0.01083591
Other,2003,F,טלי,14,0.01083591
Other,2003,F,יוליה,14,0.01083591
Other,2003,F,יעל,14,0.01083591
Other,2003,F,נועה,12,0.00928793
Other,2003,F,אליס,11,0.00851393
Other,2003,F,דניאל,11,0.00851393
Other,2003,F,ורוניקה,11,0.00851393
Other,2003,F,יקטרינה,11,0.00851393
Other,2003,F,קריסטינה,11,0.00851393
Other,2003,F,אסתר,10,0.00773994
Other,2003,F,ליאל,10,0.00773994
Other,2003,F,מילנה,10,0.00773994
Other,2003,F,ניקה,10,0.00773994
Other,2003,F,קמילה,10,0.00773994
Other,2003,F,אלה,9,0.00696594
Other,2003,F,מרים,9,0.00696594
Other,2003,F,סברינה,9,0.00696594
Other,2003,F,קארין,9,0.00696594
Other,2003,F,אלינור,8,0.00619195
Other,2003,F,אדל,7,0.00541796
Other,2003,F,אמה,7,0.00541796
Other,2003,F,דליה,7,0.00541796
Other,2003,F,הלן,7,0.00541796
Other,2003,F,ליקה,7,0.00541796
Other,2003,F,מאי,7,0.00541796
Other,2003,F,מעיין,7,0.00541796
Other,2003,F,מרי,7,0.00541796
Other,2003,F,פולינה,7,0.00541796
Other,2003,F,קטרינה,7,0.00541796
Other,2003,F,אוולין,6,0.00464396
Other,2003,F,איזבל,6,0.00464396
Other,2003,F,אילונה,6,0.00464396
Other,2003,F,אליזבטה,6,0.00464396
Other,2003,F,אמיליה,6,0.00464396
Other,2003,F,ג'סיקה,6,0.00464396
Other,2003,F,דינה,6,0.00464396
Other,2003,F,חנה,6,0.00464396
Other,2003,F,טל,6,0.00464396
Other,2003,F,ליזה,6,0.00464396
Other,2003,F,נעמי,6,0.00464396
Other,2003,F,עדי,6,0.00464396
Other,2003,F,קתרין,6,0.00464396
Other,2003,F,אביגיל,5,0.00386997
Other,2003,F,אבלין,5,0.00386997
Other,2003,F,אלונה,5,0.00386997
Other,2003,F,אלין,5,0.00386997
Other,2003,F,אריקה,5,0.00386997
Other,2003,F,ויולטה,5,0.00386997
Other,2003,F,חן,5,0.00386997
Other,2003,F,טליה,5,0.00386997
Other,2003,F,יובל,5,0.00386997
Other,2003,F,ליאורה,5,0.00386997
Other,2003,F,ליטל,5,0.00386997
Other,2003,F,לין,5,0.00386997
Other,2003,F,מיטל,5,0.00386997
Other,2003,F,סנדרה,5,0.00386997
Other,2003,F,קסניה,5,0.00386997
Other,2003,F,קרולינה,5,0.00386997
Other,2003,F,שחר,5,0.00386997
Other,2003,F,שירה,5,0.00386997
Other,2003,F,שרה,5,0.00386997
Other,2003,M,דניאל,224,0.15135135
Other,2003,M,מקסים,72,0.04864865
Other,2003,M,דוד,63,0.04256757
Other,2003,M,מיכאל,62,0.04189189
Other,2003,M,ניקיטה,53,0.03581081
Other,2003,M,דניס,38,0.02567568
Other,2003,M,אילן,37,0.025
Other,2003,M,אדם,34,0.02297297
Other,2003,M,יונתן,31,0.02094595
Other,2003,M,שון,30,0.02027027
Other,2003,M,איליה,28,0.01891892
Other,2003,M,אריאל,27,0.01824324
Other,2003,M,ליאור,27,0.01824324
Other,2003,M,מרק,27,0.01824324
Other,2003,M,אלכסנדר,24,0.01621622
Other,2003,M,תומר,24,0.01621622
Other,2003,M,אלון,21,0.01418919
Other,2003,M,יאן,20,0.01351351
Other,2003,M,לאון,19,0.01283784
Other,2003,M,איתן,18,0.01216216
Other,2003,M,אלכס,18,0.01216216
Other,2003,M,רון,18,0.01216216
Other,2003,M,טל,17,0.01148649
Other,2003,M,אריק,16,0.01081081
Other,2003,M,גבריאל,15,0.01013514
Other,2003,M,איתי,14,0.00945946
Other,2003,M,רומן,14,0.00945946
Other,2003,M,דן,13,0.00878378
Other,2003,M,ניק,13,0.00878378
Other,2003,M,נתן,13,0.00878378
Other,2003,M,קיריל,13,0.00878378
Other,2003,M,אמיר,12,0.00810811
Other,2003,M,ארטיום,12,0.00810811
Other,2003,M,בנימין,12,0.00810811
Other,2003,M,אמיל,11,0.00743243
Other,2003,M,אנטון,11,0.00743243
Other,2003,M,עידן,11,0.00743243
Other,2003,M,רונן,11,0.00743243
Other,2003,M,אדוארד,10,0.00675676
Other,2003,M,בן,10,0.00675676
Other,2003,M,גל,10,0.00675676
Other,2003,M,דמיטרי,10,0.00675676
Other,2003,M,ולדיסלב,10,0.00675676
Other,2003,M,טום,10,0.00675676
Other,2003,M,יוסף,10,0.00675676
Other,2003,M,נועם,10,0.00675676
Other,2003,M,נתנאל,10,0.00675676
Other,2003,M,שמעון,10,0.00675676
Other,2003,M,ארתור,9,0.00608108
Other,2003,M,גיא,9,0.00608108
Other,2003,M,דיויד,9,0.00608108
Other,2003,M,יעקב,9,0.00608108
Other,2003,M,לב,9,0.00608108
Other,2003,M,מקס,9,0.00608108
Other,2003,M,סטיבן,9,0.00608108
Other,2003,M,תום,9,0.00608108
Other,2003,M,ויקטור,8,0.00540541
Other,2003,M,יניב,8,0.00540541
Other,2003,M,רוברט,8,0.00540541
Other,2003,M,שי,8,0.00540541
Other,2003,M,אביב,7,0.00472973
Other,2003,M,יבגני,7,0.00472973
Other,2003,M,יובל,7,0.00472973
Other,2003,M,רפאל,7,0.00472973
Other,2003,M,אייל,6,0.00405405
Other,2003,M,אליהו,6,0.00405405
Other,2003,M,אלכסיי,6,0.00405405
Other,2003,M,אנדריי,6,0.00405405
Other,2003,M,אנטוני,6,0.00405405
Other,2003,M,ארטור,6,0.00405405
Other,2003,M,בוריס,6,0.00405405
Other,2003,M,דניל,6,0.00405405
Other,2003,M,ניקולאי,6,0.00405405
Other,2003,M,רוני,6,0.00405405
Other,2003,M,אביאל,5,0.00337838
Other,2003,M,אלי,5,0.00337838
Other,2003,M,אליה,5,0.00337838
Other,2003,M,אלן,5,0.00337838
Other,2003,M,אנדרי,5,0.00337838
Other,2003,M,אריה,5,0.00337838
Other,2003,M,לאוניד,5,0.00337838
Other,2003,M,ליאון,5,0.00337838
Other,2003,M,מרטין,5,0.00337838
Other,2003,M,מתן,5,0.00337838
Other,2003,M,עדן,5,0.00337838
Other,2003,M,עמנואל,5,0.00337838
Other,2003,M,רועי,5,0.00337838
Other,2004,F,ניקול,111,0.0971979
Other,2004,F,מישל,62,0.05429072
Other,2004,F,עדן,44,0.0385289
Other,2004,F,מאיה,41,0.03590193
Other,2004,F,אמילי,40,0.03502627
Other,2004,F,אלינה,31,0.02714536
Other,2004,F,אנסטסיה,31,0.02714536
Other,2004,F,דיאנה,31,0.02714536
Other,2004,F,אנה,26,0.02276708
Other,2004,F,מריה,25,0.02189142
Other,2004,F,קרינה,24,0.02101576
Other,2004,F,ויקטוריה,23,0.02014011
Other,2004,F,שלי,23,0.02014011
Other,2004,F,דניאלה,22,0.01926445
Other,2004,F,סופיה,22,0.01926445
Other,2004,F,אליזבט,21,0.01838879
Other,2004,F,ליאל,21,0.01838879
Other,2004,F,מיכל,21,0.01838879
Other,2004,F,ולריה,20,0.01751313
Other,2004,F,יוליה,19,0.01663748
Other,2004,F,דנה,18,0.01576182
Other,2004,F,יסמין,17,0.01488616
Other,2004,F,אביטל,16,0.01401051
Other,2004,F,אלכסנדרה,16,0.01401051
Other,2004,F,קטרין,16,0.01401051
Other,2004,F,אליסה,15,0.01313485
Other,2004,F,נטלי,14,0.01225919
Other,2004,F,אליס,13,0.01138354
Other,2004,F,דריה,13,0.01138354
Other,2004,F,פולינה,13,0.01138354
Other,2004,F,שני,13,0.01138354
Other,2004,F,דניאל,12,0.01050788
Other,2004,F,יאנה,12,0.01050788
Other,2004,F,מעיין,12,0.01050788
Other,2004,F,אווה,10,0.00875657
Other,2004,F,אילנה,10,0.00875657
Other,2004,F,טלי,10,0.00875657
Other,2004,F,קרן,10,0.00875657
Other,2004,F,ג'סיקה,9,0.00788091
Other,2004,F,יעל,9,0.00788091
Other,2004,F,יקטרינה,9,0.00788091
Other,2004,F,מילנה,9,0.00788091
Other,2004,F,נועה,9,0.00788091
Other,2004,F,קארין,9,0.00788091
Other,2004,F,שרה,9,0.00788091
Other,2004,F,אדל,8,0.00700525
Other,2004,F,דליה,8,0.00700525
Other,2004,F,ורוניקה,8,0.00700525
Other,2004,F,קסניה,8,0.00700525
Other,2004,F,קריסטינה,8,0.00700525
Other,2004,F,אבלינה,7,0.0061296
Other,2004,F,אלה,7,0.0061296
Other,2004,F,בת אל,7,0.0061296
Other,2004,F,טליה,7,0.0061296
Other,2004,F,מרגריטה,7,0.0061296
Other,2004,F,סטפני,7,0.0061296
Other,2004,F,ענת,7,0.0061296
Other,2004,F,אמיליה,6,0.00525394
Other,2004,F,ליאורה,6,0.00525394
Other,2004,F,ליזה,6,0.00525394
Other,2004,F,ליטל,6,0.00525394
Other,2004,F,לינוי,6,0.00525394
Other,2004,F,נטע,6,0.00525394
Other,2004,F,קארינה,6,0.00525394
Other,2004,F,איריס,5,0.00437828
Other,2004,F,אלין,5,0.00437828
Other,2004,F,מרים,5,0.00437828
Other,2004,F,מרינה,5,0.00437828
Other,2004,F,ניקה,5,0.00437828
Other,2004,F,נעמי,5,0.00437828
Other,2004,F,סבינה,5,0.00437828
Other,2004,F,סנדרה,5,0.00437828
Other,2004,F,קמילה,5,0.00437828
Other,2004,F,קרין,5,0.00437828
Other,2004,M,דניאל,192,0.13578501
Other,2004,M,מקסים,71,0.05021216
Other,2004,M,דוד,63,0.04455446
Other,2004,M,מיכאל,52,0.03677511
Other,2004,M,שון,51,0.03606789
Other,2004,M,ניקיטה,45,0.03182461
Other,2004,M,ליאור,27,0.01909477
Other,2004,M,איליה,24,0.01697313
Other,2004,M,אלכסנדר,24,0.01697313
Other,2004,M,אריאל,24,0.01697313
Other,2004,M,אריק,24,0.01697313
Other,2004,M,מרק,24,0.01697313
Other,2004,M,נתנאל,24,0.01697313
Other,2004,M,תומר,23,0.01626591
Other,2004,M,אדם,22,0.0155587
Other,2004,M,אילן,22,0.0155587
Other,2004,M,יונתן,21,0.01485149
Other,2004,M,רון,21,0.01485149
Other,2004,M,דניס,20,0.01414427
Other,2004,M,יאן,19,0.01343706
Other,2004,M,ניק,17,0.01202263
Other,2004,M,אלון,16,0.01131542
Other,2004,M,איתן,15,0.0106082
Other,2004,M,יובל,15,0.0106082
Other,2004,M,אמיר,14,0.00990099
Other,2004,M,עמנואל,14,0.00990099
Other,2004,M,שי,14,0.00990099
Other,2004,M,טל,13,0.00919378
Other,2004,M,לב,13,0.00919378
Other,2004,M,עידן,13,0.00919378
Other,2004,M,אמיל,12,0.00848656
Other,2004,M,גבריאל,12,0.00848656
Other,2004,M,לאון,12,0.00848656
Other,2004,M,סטיבן,12,0.00848656
Other,2004,M,תום,12,0.00848656
Other,2004,M,אלכס,11,0.00777935
Other,2004,M,בן,11,0.00777935
Other,2004,M,יוסף,11,0.00777935
Other,2004,M,יעקב,11,0.00777935
Other,2004,M,רוני,11,0.00777935
Other,2004,M,איתי,10,0.00707214
Other,2004,M,אלי,10,0.00707214
Other,2004,M,ארטיום,10,0.00707214
Other,2004,M,בנימין,10,0.00707214
Other,2004,M,נועם,10,0.00707214
Other,2004,M,אלכסיי,9,0.00636492
Other,2004,M,גיא,9,0.00636492
Other,2004,M,דיויד,9,0.00636492
Other,2004,M,עידו,9,0.00636492
Other,2004,M,רונן,9,0.00636492
Other,2004,M,רפאל,9,0.00636492
Other,2004,M,אנדרי,8,0.00565771
Other,2004,M,דן,8,0.00565771
Other,2004,M,יניב,8,0.00565771
Other,2004,M,ליאון,8,0.00565771
Other,2004,M,מקס,8,0.00565771
Other,2004,M,ניקולס,8,0.00565771
Other,2004,M,ניר,8,0.00565771
Other,2004,M,קיריל,8,0.00565771
Other,2004,M,רועי,8,0.00565771
Other,2004,M,אלירן,7,0.0049505
Other,2004,M,אלן,7,0.0049505
Other,2004,M,אנטון,7,0.0049505
Other,2004,M,אריה,7,0.0049505
Other,2004,M,דמיטרי,7,0.0049505
Other,2004,M,דניל,7,0.0049505
Other,2004,M,ולדיסלב,7,0.0049505
Other,2004,M,יהונתן,7,0.0049505
Other,2004,M,מוחמד,7,0.0049505
Other,2004,M,נתן,7,0.0049505
Other,2004,M,רוברט,7,0.0049505
Other,2004,M,אביב,6,0.00424328
Other,2004,M,אנטוני,6,0.00424328
Other,2004,M,ארתור,6,0.00424328
Other,2004,M,ויקטור,6,0.00424328
Other,2004,M,חן,6,0.00424328
Other,2004,M,יגור,6,0.00424328
Other,2004,M,יצחק,6,0.00424328
Other,2004,M,מישל,6,0.00424328
Other,2004,M,תמיר,6,0.00424328
Other,2004,M,אליהו,5,0.00353607
Other,2004,M,גל,5,0.00353607
Other,2004,M,טום,5,0.00353607
Other,2004,M,יאיר,5,0.00353607
Other,2004,M,יגאל,5,0.00353607
Other,2004,M,משה,5,0.00353607
Other,2004,M,סטפן,5,0.00353607
Other,2004,M,סתיו,5,0.00353607
Other,2004,M,עדי,5,0.00353607
Other,2004,M,רומן,5,0.00353607
Other,2004,M,שמעון,5,0.00353607
Other,2005,F,ניקול,97,0.07879773
Other,2005,F,מישל,65,0.0528026
Other,2005,F,אמילי,45,0.03655565
Other,2005,F,סופיה,39,0.03168156
Other,2005,F,מאיה,38,0.03086921
Other,2005,F,אנסטסיה,36,0.02924452
Other,2005,F,עדן,36,0.02924452
Other,2005,F,מריה,31,0.02518278
Other,2005,F,דיאנה,29,0.02355808
Other,2005,F,אליסה,28,0.02274574
Other,2005,F,אלינה,27,0.02193339
Other,2005,F,יסמין,27,0.02193339
Other,2005,F,אביטל,26,0.02112104
Other,2005,F,ויקטוריה,25,0.02030869
Other,2005,F,אלכסנדרה,24,0.01949634
Other,2005,F,אנה,24,0.01949634
Other,2005,F,ולריה,22,0.01787165
Other,2005,F,אליזבט,21,0.0170593
Other,2005,F,דריה,21,0.0170593
