sector,sex,name,total
Jewish,F,אלגרה,102
Jewish,F,מרין,102
Jewish,F,מלכי,102
Jewish,F,דוברת,101
Jewish,F,אור-אל,101
Jewish,F,שושן,101
Jewish,F,בתשבע,101
Jewish,F,תרזה,100
Jewish,F,רוזית,100
Jewish,F,שרלי,100
Jewish,F,ביתיה,100
Jewish,F,ליהן,100
Jewish,F,איזבלה,100
Jewish,F,אייל,99
Jewish,F,מלכות,99
Jewish,F,מיא,99
Jewish,F,קירה,99
Jewish,F,יעלת חן,99
Jewish,F,מתילדה,98
Jewish,F,וקטוריה,98
Jewish,F,ריעות,98
Jewish,F,מתת,98
Jewish,F,טינה,97
Jewish,F,אודם,97
Jewish,F,צילי,96
Jewish,F,ליחן,96
Jewish,F,לי אל,96
Jewish,F,דוריאן,96
Jewish,F,טגסט,96
Jewish,F,עטיא,96
Jewish,F,פעשא,96
Jewish,F,פולי,96
Jewish,F,מייטל,95
Jewish,F,תניה,95
Jewish,F,פעסל,95
Jewish,F,זהורית,94
Jewish,F,מצדה,94
Jewish,F,מארי,94
Jewish,F,אשלי,94
Jewish,F,ציביה,93
Jewish,F,נטליה,93
Jewish,F,דבש,93
Jewish,F,אלנה,92
Jewish,F,אור-לי,92
Jewish,F,מונה,92
Jewish,F,מריאנה,92
Jewish,F,קריסטינה,92
Jewish,F,סוף,92
Jewish,F,תיקי,91
Jewish,F,לולו,91
Jewish,F,מסעודה,91
Jewish,F,מליה,91
Jewish,F,תאי,91
Jewish,F,אליסיה,91
Jewish,F,הלליה,91
Jewish,F,שי-אל,91
Jewish,F,פיבי,90
Jewish,F,יוטה,90
Jewish,F,לי-אל,90
Jewish,F,רומיה,90
Jewish,F,ליליה,90
Jewish,F,תובל,89
Jewish,F,חייה,89
Jewish,F,ללי,88
Jewish,F,אתיה,88
Jewish,F,עילאי,88
Jewish,F,ספי,87
Jewish,F,רונאל,87
Jewish,F,ריקל,87
Jewish,F,תדהר,87
Jewish,F,גיליה,86
Jewish,F,סי,86
Jewish,F,איתי,86
Jewish,F,לי-יה,86
Jewish,F,סטערנא,86
Jewish,F,רוויטל,85
Jewish,F,נהר,85
Jewish,F,ציפה,85
Jewish,F,פערי,85
Jewish,F,קלואי,85
Jewish,F,ג'ודי,84
Jewish,F,יהלומה,84
Jewish,F,טויבה,84
Jewish,F,זוהרית,84
Jewish,F,רייצא,84
Jewish,F,גני,84
Jewish,F,אמית,84
Jewish,F,לינס,84
Jewish,F,אסי,84
Jewish,F,אילן,84
Jewish,F,הרצליה,83
Jewish,F,ראות,83
Jewish,F,טומי,83
Jewish,F,נורי,83
Jewish,F,ויולט,82
Jewish,F,שר,82
Jewish,F,אומה,82
Jewish,F,עדאל,82
Jewish,F,שנטל,81
Jewish,F,מיקאלה,81
Jewish,F,רוי,80
Jewish,F,טימור,80
Jewish,F,באשע,80
Jewish,F,מאטל,80
Jewish,F,עמנואלה,80
Jewish,F,לואיז,79
Jewish,F,אוריאל,79
Jewish,F,טאיה,79
Jewish,F,בלן,79
Jewish,F,משכית,78
Jewish,F,קרן-אור,78
Jewish,F,דביר,78
Jewish,F,לאל,78
Jewish,F,חווה,78
Jewish,F,רוזט,77
Jewish,F,סלביה,77
Jewish,F,צחית,77
Jewish,F,מרלן,77
Jewish,F,ביאטריס,77
Jewish,F,לי שי,77
Jewish,F,אלדר,77
Jewish,F,אור-יה,77
Jewish,F,מתוקה,76
Jewish,F,כוכי,76
Jewish,F,פולה,76
Jewish,F,קלריס,76
Jewish,F,אשרה,76
Jewish,F,שרין,76
Jewish,F,בת-ציון,76
Jewish,F,יהלה,76
Jewish,F,אריה,76
Jewish,F,סולטנה,75
Jewish,F,מדי,75
Jewish,F,עלית,75
Jewish,F,ויטל,75
Jewish,F,מרגריטה,75
Jewish,F,אנג'ליקה,75
Jewish,F,אורייה,75
Jewish,F,יואלה,74
Jewish,F,גולן,74
Jewish,F,ליא,74
Jewish,F,ארינה,74
Jewish,F,יגל,74
Jewish,F,מילן,74
Jewish,F,צלה,73
Jewish,F,אורלין,73
Jewish,F,מאלי,73
Jewish,F,תמנה,73
Jewish,F,נאור,73
Jewish,F,פריידל,73
Jewish,F,נירי,73
Jewish,F,ארד,73
Jewish,F,דיאן,73
Jewish,F,הילני,73
Jewish,F,צלילה,72
Jewish,F,נאווה,72
Jewish,F,ננסי,72
Jewish,F,אנג'לה,72
Jewish,F,אהרונה,71
Jewish,F,בתי,71
Jewish,F,אשרית,71
Jewish,F,מי,71
Jewish,F,רייצ'ל,71
Jewish,F,חשן,71
Jewish,F,ילי,71
Jewish,F,עונג,71
Jewish,F,מלני,71
Jewish,F,תרין,71
Jewish,F,ניל,71
Jewish,F,ג'קלין,70
Jewish,F,ג'ולייט,70
Jewish,F,רייזיל,70
Jewish,F,רוזלין,70
Jewish,F,בינת,70
Jewish,F,אורליה,70
Jewish,F,זעלדא,70
Jewish,F,תאיה,70
Jewish,F,רנן,70
Jewish,F,תמירה,69
Jewish,F,קרול,69
Jewish,F,לליב,69
Jewish,F,יולנדה,69
Jewish,F,בושמת,69
Jewish,F,לירוז,69
Jewish,F,פאולה,69
Jewish,F,אדלינה,69
Jewish,F,רובין,69
Jewish,F,אנני,69
Jewish,F,מרטין,68
Jewish,F,מרצדס,68
Jewish,F,ארנית,68
Jewish,F,יודפת,68
Jewish,F,טאי,68
Jewish,F,סשה,68
Jewish,F,ארי,68
Jewish,F,לולה,68
Jewish,F,לוריאן,67
Jewish,F,לארה,67
Jewish,F,שמעונה,66
Jewish,F,אוהב,66
Jewish,F,יאלי,66
Jewish,F,גינה,65
Jewish,F,ז'נט,65
Jewish,F,מרסדס,65
Jewish,F,מיאה,65
Jewish,F,הינדי,65
Jewish,F,טירנה,64
Jewish,F,אימבר,64
Jewish,F,שיין,64
Jewish,F,נחל,64
Jewish,F,נוריה,64
Jewish,F,הניא,64
Jewish,F,קאיה,64
Jewish,F,אל,64
Jewish,F,לאור,64
Jewish,F,רימונד,63
Jewish,F,ירונה,63
Jewish,F,מיכלי,63
Jewish,F,נל,63
Jewish,F,אלון,63
Jewish,F,אמרי,63
Jewish,F,לירוי,63
Jewish,F,ראדא,63
Jewish,F,תמוז,62
Jewish,F,אורייאן,62
Jewish,F,מירון,62
Jewish,F,אלכסה,62
Jewish,F,עימנואל,62
Jewish,F,הענטשא,62
Jewish,F,יאן,62
Jewish,F,הלי,62
Jewish,F,אלגריה,61
Jewish,F,שריתה,61
Jewish,F,גפנית,61
Jewish,F,ירוס,61
Jewish,F,ליקה,61
Jewish,F,גיה,61
Jewish,F,קייט,61
Jewish,F,בריינדי,61
Jewish,F,טבע,61
Jewish,F,שלווה,61
Jewish,F,צרי,61
Jewish,F,ניה,61
Jewish,F,עומרית,60
Jewish,F,נטף,60
Jewish,F,גלאור,60
Jewish,F,טיגיסט,60
Jewish,F,רזיה,59
Jewish,F,מרסלה,59
Jewish,F,פורת,59
Jewish,F,נעכא,59
Jewish,F,נוב,59
Jewish,F,עזיזה,58
Jewish,F,סינדי,58
Jewish,F,גת,58
Jewish,F,קאמי,58
Jewish,F,אלזה,58
Jewish,F,רויאל,58
Jewish,F,טוב,58
Jewish,F,אלני,58
Jewish,F,אגת,57
Jewish,F,רינתיה,57
Jewish,F,ליעם,57
Jewish,F,מקדס,57
Jewish,F,לאנה,57
Jewish,F,קליה,56
Jewish,F,הילדה,56
Jewish,F,ויולה,56
Jewish,F,נואית,56
Jewish,F,כחל,56
Jewish,F,באשא,56
Jewish,F,העני,56
Jewish,F,מורי,55
Jewish,F,שראל,55
Jewish,F,דילן,55
Jewish,F,אניה,55
Jewish,F,סילבנה,54
Jewish,F,צפרא,54
Jewish,F,זנט,54
Jewish,F,רוחה,54
Jewish,F,בת אור,54
Jewish,F,פראדי,54
Jewish,F,צהלי,54
Jewish,F,אבגיל,54
Jewish,F,מרלין,53
Jewish,F,מי-טל,53
Jewish,F,דותן,53
Jewish,F,רהב,53
Jewish,F,אדליה,53
Jewish,F,אדריאנה,53
Jewish,F,פלא,53
Jewish,F,שי-יה,53
Jewish,F,פלורית,52
Jewish,F,אלנית,52
Jewish,F,עתר,52
Jewish,F,דאנה,52
Jewish,F,נאדין,52
Jewish,F,ניראל,52
Jewish,F,אליזבטה,52
Jewish,F,צפיה,52
Jewish,F,נלה,52
Jewish,F,סנאית,51
Jewish,F,שריאל,51
Jewish,F,אור חן,51
Jewish,F,שחק,51
Jewish,F,קטרינה,51
Jewish,F,איילי,51
Jewish,F,ג'ון,51
Jewish,F,לביא,51
Jewish,F,ארץ,50
Jewish,F,ניצנית,50
Jewish,F,סופה,50
Jewish,F,שילב,50
Jewish,F,ניסל,50
Jewish,F,טנא,50
Jewish,F,אשחר,50
Jewish,F,נובה,50
Jewish,F,שפי,49
Jewish,F,מורית,49
Jewish,F,נאטלי,49
Jewish,F,נתנאל,49
Jewish,F,ביאנה,49
Jewish,F,לויה,49
Jewish,F,נס,49
Jewish,F,ראם,49
Jewish,F,ויוי,48
Jewish,F,חיננית,48
Jewish,F,גוטא,48
Jewish,F,וידה,47
Jewish,F,סילויה,47
Jewish,F,מאילי,47
Jewish,F,גבע,47
Jewish,F,קימברלי,47
Jewish,F,אלמוגית,46
Jewish,F,אילון,46
Jewish,F,היווט,46
Jewish,F,שרונית,45
Jewish,F,נעמית,45
Jewish,F,רמונה,45
Jewish,F,גון,45
Jewish,F,לי-היא,45
Jewish,F,רואי,45
Jewish,F,אוצר,45
Jewish,F,לוסיה,45
Jewish,F,ריאן,45
Jewish,F,עצמונה,44
Jewish,F,ינית,44
Jewish,F,מורשה,44
Jewish,F,טטיאנה,44
Jewish,F,נצנת,44
Jewish,F,אוולינה,44
Jewish,F,יערי,44
Jewish,F,גאות,43
Jewish,F,שירל,43
Jewish,F,כפיר,43
Jewish,F,אנהאל,43
Jewish,F,פעסי,43
Jewish,F,מסרט,43
Jewish,F,מאל,43
Jewish,F,סלם,43
Jewish,F,רוחלה,42
Jewish,F,קלקידן,42
Jewish,F,אדירה,42
Jewish,F,פטל,42
Jewish,F,אטה,41
Jewish,F,בריג'יט,41
Jewish,F,דוריאל,41
Jewish,F,אנגלינה,41
Jewish,F,היוט,41
Jewish,F,ריילי,41
Jewish,F,כוכבא,40
Jewish,F,יה,40
Jewish,F,מוסיא,40
Jewish,F,עטיה,40
Jewish,F,לאיה,40
Jewish,F,ליילה,40
Jewish,F,נגב,40
Jewish,F,היידי,40
Jewish,F,שפרינצה,39
Jewish,F,סיגי,39
Jewish,F,ליים,39
Jewish,F,יוטל,39
Jewish,F,עוז,39
Jewish,F,דון,39
Jewish,F,אור-טל,38
Jewish,F,מגל,38
Jewish,F,סיטאר,38
Jewish,F,ינאי,38
Jewish,F,לוריא,38
Jewish,F,גרייס,38
Jewish,F,שרלין,37
Jewish,F,אנג'לינה,37
Jewish,F,אוניל,37
Jewish,F,אדלין,37
Jewish,F,טאבא,37
Jewish,F,לור,37
Jewish,F,קסניה,36
Jewish,F,תאל,36
Jewish,F,אתאל,36
Jewish,F,ריו,36
Jewish,F,מדינה,35
Jewish,F,נצחונה,35
Jewish,F,היליי,35
Jewish,F,לריאן,35
Jewish,F,תאה,35
Jewish,F,אריא,35
Jewish,F,מל,35
Jewish,F,בלימי,35
Jewish,F,שלהבתיה,34
Jewish,F,כריסטינה,34
Jewish,F,ניבר,34
Jewish,F,אמן,34
Jewish,F,מנואל,34
Jewish,F,מאשא,34
Jewish,F,קוטי,33
Jewish,F,סייפן,33
Jewish,F,נגסט,33
Jewish,F,ליו,33
Jewish,F,זמר,32
Jewish,F,קולין,32
Jewish,F,עילי,32
Jewish,F,טיה,32
Jewish,F,אלבי,32
Jewish,F,עטא,32
Jewish,F,סמירה,31
Jewish,F,פולט,31
Jewish,F,טיראנה,31
Jewish,F,נרדית,31
Jewish,F,מלנה,31
Jewish,F,הילאי,31
Jewish,F,בראשית,31
Jewish,F,נביעה,31
Jewish,F,כרמלית,30
Jewish,F,נופך,30
Jewish,F,אורינה,29
Jewish,F,דפי,28
Jewish,F,הודאל,28
Jewish,F,נהרי,28
Jewish,F,אלונית,27
Jewish,F,גרנית,27
Jewish,F,שנל,27
Jewish,F,אורלב,27
Jewish,F,טגסת,27
Jewish,F,נענא,27
Jewish,F,מאי-לי,27
Jewish,F,קיארה,27
Jewish,F,שמש,27
Jewish,F,דקר,26
Jewish,F,מריאור,26
Jewish,F,תהלי,26
Jewish,F,נסה,26
Jewish,F,קאטי,25
Jewish,F,צורי,25
Jewish,F,אלדנה,25
Jewish,F,נויאל,25
Jewish,F,צוקית,24
Jewish,F,סטאר,24
Jewish,F,ליאת-לאה,23
Jewish,F,ניקו,23
Jewish,F,עורי,23
Jewish,F,אסתר-אתי,22
Jewish,F,סלאם,22
Jewish,F,דימונה,21
Jewish,F,גליתי,21
Jewish,F,רייני,21
Jewish,F,טירן,20
Jewish,F,פעסיא,20
Jewish,F,שרה-שרית,19
Jewish,F,אלהיה,18
Jewish,F,ירושלמית,16
Jewish,F,ניצחיה,16
Jewish,F,לאה-ליאת,16
Jewish,F,ברכי,16
Jewish,F,טירנית,15
Jewish,F,נרדוס,15
Jewish,F,פקר,15
Jewish,F,לואן,15
Jewish,F,טיראן,14
Jewish,F,מיאור,14
Jewish,F,לאב,14
Jewish,F,מזמור,13
Jewish,F,אלה-לי,13
Jewish,F,מון,9
Jewish,F,עשורה,5
Jewish,M,דוד,66415
Jewish,M,משה,62813
Jewish,M,יוסף,61850
Jewish,M,אברהם,55248
Jewish,M,יעקב,48075
Jewish,M,יצחק,46655
Jewish,M,דניאל,43572
Jewish,M,אורי,41457
Jewish,M,נועם,37377
Jewish,M,איתי,36656
Jewish,M,חיים,35106
Jewish,M,ישראל,34046
Jewish,M,שלמה,33328
Jewish,M,יהודה,32237
Jewish,M,שמואל,29322
Jewish,M,אריאל,29293
Jewish,M,שמעון,28319
Jewish,M,יהונתן,26969
Jewish,M,גיא,26965
Jewish,M,מאיר,26720
Jewish,M,רועי,26718
Jewish,M,אליהו,26416
Jewish,M,מרדכי,25417
Jewish,M,עידו,25114
Jewish,M,יאיר,24676
Jewish,M,מיכאל,24470
Jewish,M,עמית,24260
Jewish,M,איתן,23641
Jewish,M,שי,23614
Jewish,M,אלון,23548
Jewish,M,עומר,23544
Jewish,M,יונתן,23296
Jewish,M,ליאור,22527
Jewish,M,אהרון,22073
Jewish,M,יובל,21277
Jewish,M,אייל,21083
Jewish,M,אסף,20296
Jewish,M,רפאל,20159
Jewish,M,נתנאל,19525
Jewish,M,איתמר,19454
Jewish,M,תומר,19195
Jewish,M,אור,18910
Jewish,M,עידן,18879
Jewish,M,בן,18393
Jewish,M,טל,17323
Jewish,M,בנימין,16792
Jewish,M,מנחם,16142
Jewish,M,יואב,15734
Jewish,M,ניר,15689
Jewish,M,נדב,15440
Jewish,M,מתן,15096
Jewish,M,רון,14820
Jewish,M,שחר,14777
Jewish,M,אלעד,13895
Jewish,M,צבי,13868
Jewish,M,מאור,13629
Jewish,M,עומרי,13459
Jewish,M,אמיר,13422
Jewish,M,אורן,13280
Jewish,M,יניב,13127
Jewish,M,אופיר,13108
Jewish,M,אילן,12967
Jewish,M,שלום,12701
Jewish,M,הראל,12626
Jewish,M,אריה,12116
Jewish,M,גל,12069
Jewish,M,אליה,11763
Jewish,M,אביב,11696
Jewish,M,דן,11622
Jewish,M,נתן,11322
Jewish,M,עופר,11305
Jewish,M,נהוראי,11124
Jewish,M,גיל,10675
Jewish,M,לביא,10659
Jewish,M,ישי,10621
Jewish,M,דור,10264
Jewish,M,ערן,9992
Jewish,M,רונן,9862
Jewish,M,ארז,9561
Jewish,M,אדם,9429
Jewish,M,ירון,9217
Jewish,M,רן,9201
Jewish,M,גלעד,9138
Jewish,M,ניסים,9135
Jewish,M,דורון,9135
Jewish,M,אבי,9047
Jewish,M,עילאי,8967
Jewish,M,אליעזר,8761
Jewish,M,אשר,8665
Jewish,M,פנחס,8618
Jewish,M,אלי,8416
Jewish,M,יהושע,8410
Jewish,M,גבריאל,8396
Jewish,M,אופק,8248
Jewish,M,ליאם,7884
Jewish,M,זיו,7800
Jewish,M,דביר,7741
Jewish,M,בר,7573
Jewish,M,ראובן,7515
Jewish,M,אוריאל,7494
Jewish,M,דרור,7412
Jewish,M,אוהד,7345
Jewish,M,ברוך,7340
Jewish,M,אפרים,7276
Jewish,M,אביתר,7152
Jewish,M,עדי,7131
Jewish,M,ניתאי,7073
Jewish,M,שגיא,6856
Jewish,M,אוראל,6842
Jewish,M,ירין,6770
Jewish,M,שרון,6685
Jewish,M,אדיר,6672
Jewish,M,אלחנן,6634
Jewish,M,אלעזר,6514
Jewish,M,ינון,6494
Jewish,M,יגאל,6482
Jewish,M,אלירן,6399
Jewish,M,יחיאל,6378
Jewish,M,עודד,6342
Jewish,M,הלל,6253
Jewish,M,יורם,6247
Jewish,M,תמיר,6247
Jewish,M,כפיר,6164
Jewish,M,ארי,6162
Jewish,M,נחמן,6109
Jewish,M,אבישי,6053
Jewish,M,יואל,5995
Jewish,M,יחזקאל,5940
Jewish,M,יותם,5921
Jewish,M,רותם,5836
Jewish,M,ברק,5824
Jewish,M,בועז,5807
Jewish,M,לירן,5797
Jewish,M,ניב,5775
Jewish,M,אביאל,5734
Jewish,M,רוני,5698
Jewish,M,יוסי,5649
Jewish,M,רז,5642
Jewish,M,חן,5569
Jewish,M,שאול,5550
Jewish,M,ינאי,5523
Jewish,M,אהוד,5368
Jewish,M,תום,5343
Jewish,M,אלמוג,5269
Jewish,M,עוז,5246
Jewish,M,נפתלי,5219
Jewish,M,אושר,5215
Jewish,M,זאב,5118
Jewish,M,נריה,5071
Jewish,M,יהלי,5058
Jewish,M,ציון,4987
Jewish,M,חגי,4979
Jewish,M,זוהר,4945
Jewish,M,דב,4850
Jewish,M,שלומי,4844
Jewish,M,אביעד,4831
Jewish,M,עמוס,4824
Jewish,M,נאור,4799
Jewish,M,אמיתי,4664
Jewish,M,אביחי,4564
Jewish,M,אמנון,4514
Jewish,M,אבנר,4468
Jewish,M,ידידיה,4413
Jewish,M,לירון,4400
Jewish,M,שלו,4372
Jewish,M,שקד,4356
Jewish,M,רום,4347
Jewish,M,נוה,4333
Jewish,M,אוריה,4254
Jewish,M,יהב,4165
Jewish,M,אליאב,4121
Jewish,M,סהר,4103
Jewish,M,נבו,4101
Jewish,M,בניה,4100
Jewish,M,ירדן,4083
Jewish,M,ליעד,4080
Jewish,M,שילה,4010
Jewish,M,אימרי,3969
Jewish,M,עילי,3965
Jewish,M,שמחה,3954
Jewish,M,רמי,3939
Jewish,M,מעיין,3935
Jewish,M,רוי,3882
Jewish,M,עדן,3852
Jewish,M,גדעון,3819
Jewish,M,ליאב,3725
Jewish,M,יקיר,3626
Jewish,M,אושרי,3612
Jewish,M,לוי,3606
Jewish,M,רחמים,3549
Jewish,M,עזרא,3517
Jewish,M,לידור,3497
Jewish,M,בארי,3448
Jewish,M,איליי,3447
Jewish,M,שון,3421
Jewish,M,שליו,3416
Jewish,M,רואי,3375
Jewish,M,עמנואל,3351
Jewish,M,גד,3342
Jewish,M,ליאל,3291
Jewish,M,יוחאי,3258
Jewish,M,נמרוד,3231
Jewish,M,ניצן,3073
Jewish,M,אליאור,3043
Jewish,M,חנן,3036
Jewish,M,דני,3014
Jewish,M,נחום,3010
Jewish,M,עמיחי,3010
Jewish,M,מנשה,3001
Jewish,M,מלאכי,2981
Jewish,M,אלרואי,2927
Jewish,M,אילון,2843
Jewish,M,מור,2833
Jewish,M,שניאור,2752
Jewish,M,צחי,2705
Jewish,M,ראם,2699
Jewish,M,פלג,2696
Jewish,M,סער,2615
Jewish,M,גולן,2573
Jewish,M,יפתח,2546
Jewish,M,עובדיה,2505
Jewish,M,יגל,2476
Jewish,M,רם,2467
Jewish,M,אריק,2436
Jewish,M,עקיבא,2412
Jewish,M,יוגב,2383
Jewish,M,אלדד,2327
Jewish,M,דולב,2317
Jewish,M,שניר,2273
Jewish,M,אלימלך,2238
Jewish,M,דין,2232
Jewish,M,מוטי,2229
Jewish,M,לירוי,2201
Jewish,M,יוחנן,2192
Jewish,M,סתיו,2186
Jewish,M,שמשון,2142
Jewish,M,הדר,2128
Jewish,M,קובי,2121
Jewish,M,קורן,2099
Jewish,M,חנוך,2077
Jewish,M,בני,2057
Jewish,M,עדיאל,2018
Jewish,M,יריב,2011
Jewish,M,טום,2000
Jewish,M,אבינועם,1985
Jewish,M,עמרם,1976
Jewish,M,שוהם,1968
Jewish,M,אלישע,1956
Jewish,M,אבירם,1941
Jewish,M,ליאו,1935
Jewish,M,עוזי,1933
Jewish,M,ארבל,1922
Jewish,M,אחיה,1907
Jewish,M,ישעיהו,1870
Jewish,M,חי,1820
Jewish,M,יהל,1809
Jewish,M,רפי,1794
Jewish,M,עופרי,1756
Jewish,M,ניסן,1754
Jewish,M,בצלאל,1731
Jewish,M,הרצל,1715
Jewish,M,אדר,1713
Jewish,M,רני,1711
Jewish,M,אלכסנדר,1682
Jewish,M,ריף,1661
Jewish,M,עמי,1652
Jewish,M,אבשלום,1650
Jewish,M,צור,1646
Jewish,M,עמיר,1633
Jewish,M,יונה,1575
Jewish,M,שחף,1569
Jewish,M,ארנון,1555
Jewish,M,ויקטור,1555
Jewish,M,דותן,1518
Jewish,M,נטע,1514
Jewish,M,ים,1511
Jewish,M,גרשון,1501
Jewish,M,שגב,1501
Jewish,M,דקל,1498
Jewish,M,טוביה,1458
Jewish,M,ריי,1437
Jewish,M,מורן,1395
Jewish,M,שגיב,1390
Jewish,M,ששון,1375
Jewish,M,אמרי,1366
Jewish,M,הילל,1361
Jewish,M,יששכר,1343
Jewish,M,איציק,1339
Jewish,M,חנניה,1338
Jewish,M,נחמיה,1310
Jewish,M,יוני,1299
Jewish,M,חננאל,1273
Jewish,M,אלדר,1268
Jewish,M,מתנאל,1265
Jewish,M,עברי,1265
Jewish,M,עתי,1259
Jewish,M,נח,1246
Jewish,M,אראל,1241
Jewish,M,יקותיאל,1239
Jewish,M,מתניה,1238
Jewish,M,אורון,1238
Jewish,M,אליעד,1197
Jewish,M,גור,1190
Jewish,M,מתתיהו,1184
Jewish,M,גדי,1181
Jewish,M,ישעיה,1180
Jewish,M,מיכה,1170
Jewish,M,שבתאי,1169
Jewish,M,בניהו,1169
Jewish,M,טוהר,1169
Jewish,M,רביד,1155
Jewish,M,אלקנה,1153
Jewish,M,גיורא,1139
Jewish,M,אביהו,1137
Jewish,M,כרמל,1132
Jewish,M,מקסים,1132
Jewish,M,גבע,1124
Jewish,M,רזיאל,1115
Jewish,M,אביגדור,1109
Jewish,M,אודי,1107
Jewish,M,גפן,1107
Jewish,M,אפיק,1092
Jewish,M,רענן,1064
Jewish,M,עירן,1052
Jewish,M,לני,1046
Jewish,M,צח,1044
Jewish,M,אלישיב,1041
Jewish,M,ליאון,1033
Jewish,M,יניר,1015
Jewish,M,עזריאל,1008
Jewish,M,עמירם,989
Jewish,M,אבירן,985
Jewish,M,אורין,981
Jewish,M,טומי,978
Jewish,M,שרגא,970
Jewish,M,מעוז,951
Jewish,M,ענבר,940
Jewish,M,הוד,935
Jewish,M,יאן,922
Jewish,M,מישל,917
Jewish,M,ארד,917
Jewish,M,אילי,912
Jewish,M,אליסף,905
Jewish,M,אפק,892
Jewish,M,רעי,844
Jewish,M,לאון,837
Jewish,M,צוריאל,834
Jewish,M,איתיאל,822
Jewish,M,שיר,807
Jewish,M,מרק,806
Jewish,M,אסי,802
Jewish,M,גילי,788
Jewish,M,מרום,787
Jewish,M,דורי,774
Jewish,M,צדוק,770
Jewish,M,סיני,744
Jewish,M,גבי,734
Jewish,M,אלנתן,733
Jewish,M,פז,724
Jewish,M,עוזיאל,716
Jewish,M,רביב,713
Jewish,M,אביה,711
Jewish,M,אלרועי,707
Jewish,M,סמי,705
Jewish,M,שובל,703
Jewish,M,זכריה,697
Jewish,M,מני,689
Jewish,M,נוריאל,680
Jewish,M,ניל,677
Jewish,M,יועד,675
Jewish,M,ליעם,665
Jewish,M,אגם,647
Jewish,M,מירון,646
Jewish,M,אוריאן,639
Jewish,M,לי,636
Jewish,M,רגב,632
Jewish,M,אליאל,627
Jewish,M,פאר,612
Jewish,M,ברי,611
Jewish,M,צורי,608
Jewish,M,צפריר,607
Jewish,M,חזי,604
Jewish,M,חביב,597
Jewish,M,און,595
Jewish,M,נוי,594
Jewish,M,תם,590
Jewish,M,בראל,588
Jewish,M,להב,586
Jewish,M,מוריס,572
Jewish,M,כרמי,570
Jewish,M,יזהר,563
Jewish,M,אסיף,562
Jewish,M,מייקל,558
Jewish,M,איתם,556
Jewish,M,אלירז,554
Jewish,M,עמיאל,540
Jewish,M,מיקי,535
Jewish,M,ירחמיאל,534
Jewish,M,קאי,530
Jewish,M,מישאל,527
Jewish,M,זלמן,524
Jewish,M,אביאור,523
Jewish,M,אלכס,515
Jewish,M,סימון,505
Jewish,M,אדי,504
Jewish,M,נחשון,502
Jewish,M,אפי,501
Jewish,M,גדליה,500
Jewish,M,ישכר,499
Jewish,M,לב,498
Jewish,M,תבור,494
Jewish,M,מיתר,491
Jewish,M,משולם,489
Jewish,M,אלברט,479
Jewish,M,מקס,475
Jewish,M,אלאור,472
Jewish,M,מנור,471
Jewish,M,אמיל,469
Jewish,M,רונאל,467
Jewish,M,ירמיהו,464
Jewish,M,יום,462
Jewish,M,שני,456
Jewish,M,צביקה,454
Jewish,M,פרץ,449
Jewish,M,דילן,449
Jewish,M,פסח,442
Jewish,M,שמעיה,440
Jewish,M,אלחי,438
Jewish,M,עובד,437
Jewish,M,דגן,437
Jewish,M,אלעאי,436
Jewish,M,ספיר,424
Jewish,M,אלתר,422
Jewish,M,מתי,422
Jewish,M,עיליי,417
Jewish,M,מימון,416
Jewish,M,נרי,415
Jewish,M,דודו,414
Jewish,M,לוטם,411
Jewish,M,שראל,405
Jewish,M,טמיר,403
Jewish,M,גדליהו,402
Jewish,M,לירז,400
Jewish,M,אבידן,397
Jewish,M,גוני,396
Jewish,M,דיויד,395
Jewish,M,אסא,394
Jewish,M,סיון,394
Jewish,M,מייק,388
Jewish,M,אליקים,383
Jewish,M,גונן,383
Jewish,M,עמיקם,381
Jewish,M,ענר,374
Jewish,M,לוטן,374
Jewish,M,ירוחם,372
Jewish,M,עילם,370
Jewish,M,סאן,368
Jewish,M,מורי,367
Jewish,M,קלמן,365
Jewish,M,אילעי,364
Jewish,M,שביט,359
Jewish,M,רוברט,356
Jewish,M,שירן,356
Jewish,M,אלן,354
Jewish,M,דודי,350
Jewish,M,נתיב,349
Jewish,M,מידן,348
Jewish,M,מבשר,348
Jewish,M,אביר,346
Jewish,M,אל,344
Jewish,M,ארן,338
Jewish,M,לישי,335
Jewish,M,דוראל,334
Jewish,M,עשהאל,332
Jewish,M,מכלוף,330
Jewish,M,דניס,324
Jewish,M,נגב,320
Jewish,M,ניקיטה,318
Jewish,M,מאורי,318
Jewish,M,שוקי,317
Jewish,M,שם,314
Jewish,M,פריאל,314
Jewish,M,רווה,312
Jewish,M,מאי,310
Jewish,M,בן-ציון,307
Jewish,M,ליעוז,307
Jewish,M,איילון,304
Jewish,M,תובל,301
Jewish,M,שמריהו,299
Jewish,M,כרם,295
Jewish,M,אלטר,292
Jewish,M,אלישי,291
Jewish,M,זבולון,290
Jewish,M,צמח,288
Jewish,M,שבתי,288
Jewish,M,יאר,287
Jewish,M,שרלי,286
Jewish,M,עינב,286
Jewish,M,צוף,286
Jewish,M,יער,286
Jewish,M,איליה,285
Jewish,M,שריה,283
Jewish,M,רובי,282
Jewish,M,הילאי,281
Jewish,M,ליבי,280
Jewish,M,סלומון,279
Jewish,M,אליחי,279
Jewish,M,גלי,278
Jewish,M,מנדל,276
Jewish,M,סעדיה,273
Jewish,M,חזקיהו,273
